permno,permco,yearly_ret_2011
85426,32110,-0.338448890106879
85427,32111,0.211412535079514
85432,32116,-0.0818908122503329
85439,975,0.241962774957699
85440,32122,-0.478986402966625
85442,32125,0.0254169976171565
85445,32127,-0.471494607087827
85449,32130,-0.0126332412159493
85452,15750,-0.404494382022472
85453,15728,-0.0911242603550295
85459,15758,-0.143908722856091
85464,15783,-0.111111111111111
85467,15765,-0.250253807106599
85472,15761,-0.194812362030905
85482,15751,0.143825523135868
85486,15729,0.391428571428571
85488,15739,0.341215287324718
85496,15791,-0.331870061457419
85500,15768,0
85502,15745,-0.074688796680498
85511,15744,9.44313725490196
85516,15736,-0.614017769002962
85517,32132,-0.0198351365275632
85522,15854,-0.378353376503238
85526,15849,-0.479166666666667
85539,15826,-0.143333333333333
85540,15800,-0.261382799325464
85550,15851,-0.391304347826087
85559,15848,-0.142394822006472
85565,15858,-0.666666666666667
85567,15841,-0.188477279882464
85570,7556,-0.23328025477707
85571,15832,0.503521126760563
85572,15819,-0.492134831460674
85576,15843,0.798561151079137
85586,7914,-0.0596491228070175
85590,15804,-0.0963708447697469
85592,32135,-0.115134633240483
85593,32136,-0.0469805323798173
85602,32143,-0.515115589804387
85604,32145,-0.0819155639571518
85611,32150,-0.0115473441108545
85616,32154,-0.247652962123665
85621,32158,-0.0360242119689355
85627,32164,0.0826023391812866
85631,7623,-0.227654698242934
85635,27937,-0.43054935238946
85636,29148,-0.0811325545962417
85645,32174,0.132185145317546
85647,32176,0.465887752973086
85653,32183,-0.132926829268293
85656,32185,-2.02585034013605
85659,32187,-0.104895104895105
85663,32191,0.292085701792742
85675,15867,0.232371036441079
85680,15901,-0.176229508196721
85686,15802,-0.205521472392638
85705,15909,0.259332023575639
85706,15863,0.0675324675324676
85710,15890,-0.179411036872061
85716,15895,-0.270903010033445
85724,15934,-0.621737066919791
85725,15926,0.171290180537208
85726,15916,0.0329670329670329
85728,15912,-0.471052631578947
85731,15918,-0.100286532951289
85738,15939,-0.293460925039872
85739,15932,0.325136612021858
85741,15933,-0.0597014925373136
85744,15928,0.0627352572145547
85751,15921,0.0154241645244216
85753,15940,0.0691409757557618
85757,34622,-0.670241286863271
85763,34627,0.321497740477728
85765,34628,0.0467313804655957
85768,34633,-0.47887323943662
85770,34636,-0.0282805429864253
85772,34638,1.15909090909091
85785,34648,0.032069970845481
85789,7784,-0.332525741974561
85792,34660,0.0748502994011976
85796,34665,-0.301498127340824
85798,34666,-0.28
85799,34669,-0.273948075201432
85801,15973,0
85804,15962,-0.168394846127059
85829,15956,-0.285714285714286
85838,15967,-0.401162790697674
85839,15979,-0.225718194254446
85857,16022,0.337150555742674
85860,16026,-0.241007194244604
85863,16029,-0.236760124610592
85871,16007,0.408732565191025
85875,31854,-0.112536302032914
85880,16001,0.129272215520708
85883,15993,-0.00217944061024345
85886,15994,0.241881298992161
85888,16024,0.420174958993986
85889,15995,0.239222316145393
85897,34672,-0.101573676680973
85903,34680,0.276429809358752
85905,34682,0.0183727034120734
85908,34684,0.257737606135305
85909,32075,0.130027548209367
85913,30005,-0.305310788282925
85914,7506,-0.322019147084421
85916,34693,0.145496535796767
85917,34694,0.134798534798535
85918,34695,0.172002978406553
85925,34701,-0.0466321243523317
85926,34702,-0.331909937888199
85931,34707,-0.308872767857143
85932,34708,-0.327093908629442
85935,34710,-0.169344870210136
85939,34715,-0.135910224438903
85942,34718,-0.00672645739910319
85945,20898,0.0314547837483618
85947,34722,-0.1205957137668
85951,34725,-0.126225490196078
85953,34728,-0.45658747300216
85958,34734,-0.59582875960483
85959,16054,0.412603150787697
85961,16058,0.326462128475551
85963,16056,-0.336197151254804
85966,16037,-0.470449172576832
85971,16067,0.420634920634921
85972,16066,-0.157179269328802
85976,16046,-0.882352941176471
85980,16048,-0.206326530612245
85982,16075,-0.190330477356181
85990,16059,-0.512690355329949
85991,16033,15.3365384615385
85992,16065,0.307493540051679
85994,16060,-0.394385964912281
85996,16041,0.0737430167597766
86003,16040,0.65468509984639
86004,16035,-0.0274725274725274
86008,27591,-0.0669992872416251
86013,34742,-0.0766721044045677
86021,34746,-0.0587238848108413
86023,34748,0.174708818635607
86026,34751,0.357350096711799
86033,34758,0.02991452991453
86034,34759,0.203789893617021
86042,33932,-0.544147843942505
86047,16080,-0.414765100671141
86048,16130,0.0218579234972678
86051,16121,-0.595538312318138
86062,16101,-0.0980629539951573
86072,16109,-0.217649748513946
86073,16089,-0.259541984732824
86075,16084,-1.94688221709007
86080,16110,-0.526416906820365
86083,16119,-0.399438727782975
86091,16107,0.00884955752212395
86092,16127,-0.0568181818181818
86097,16123,0.186962750716332
86098,16113,-0.508571428571429
86102,34765,-0.419540229885058
86106,29374,-0.476663513087354
86111,34770,0.162308735231454
86113,34772,0.0350000000000001
86115,34775,-0.256592292089249
86117,34776,-0.202325581395349
86121,34782,-0.337447108603667
86122,34783,-0.405633802816901
86124,7676,0.0906547285954112
86127,34787,-0.0318181818181819
86128,34788,-0.309322033898305
86136,34798,0.0484178421654594
86143,34806,-0.0893617021276596
86144,34808,0.0344452501812909
86150,16158,0.376859504132231
86155,16182,-0.265934065934066
86157,16163,-0.043117744610282
86158,16167,-0.146629511677282
86161,16174,-1.1112037037037
86165,16147,0.452054794520548
86168,16157,0.272727272727273
86176,16179,0.0106458481192335
86178,16187,0.0440214158239145
86180,16186,-0.727799816905706
86189,16144,-0.823196605374823
86190,12152,0.046389673255345
86191,7732,-0.43974358974359
86196,16133,0.315555555555556
86199,16173,-0.145624103299856
86209,16155,-0.727427597955707
86211,16149,0.225755346837162
86218,28124,-0.0753838994881339
86221,34826,0.0889877641824248
86222,34827,-0.0136986301369863
86223,34829,0.113565426170468
86228,34838,-0.0831946755407654
86233,34843,-0.809682804674458
86236,16214,-0.0167785234899328
86237,16207,0.353459119496856
86240,16202,-0.0384615384615384
86242,6653,-0.23500611995104
86249,16232,-0.811989686291362
86250,16213,-0.105745212323064
86253,16231,-0.186792452830189
86260,16236,-0.534861509073543
86270,16245,0.590062111801242
86285,16206,0.162239770279971
86287,16222,-0.0402347024308466
86288,16188,0.144793275004289
86290,7721,0.673157162726008
86299,16204,-0.124137931034483
86300,16200,-1.73577235772358
86302,34846,0.0509977827050999
86305,34849,-0.0726216412490922
86312,34857,-0.084313725490196
86313,20867,-0.090085556114746
86314,34859,-0.107851985559567
86319,7823,-0.224719101123596
86322,16257,-0.569873997709049
86339,16268,0.0317825886688161
86341,4756,-0.125643666323378
86349,34869,-0.170307443365696
86356,16285,0.057531380753138
86362,16284,-0.0876158382476832
86367,34880,-1.51082251082251
86369,34884,-0.0854341736694677
86372,34886,0.0746864310148234
86382,16290,0.0460251046025104
86384,16300,0.0505992010652463
86402,34908,0.00534129395858146
86408,34913,0.274119448698315
86413,34921,-0.448940269749518
86416,34933,-0.0552721088435374
86432,16313,0.0077422577422578
86435,16310,-0.069182389937107
86440,16321,-0.545682102628285
86442,34946,0.036923076923077
86444,34949,-0.63728813559322
86449,34957,-0.134814049586777
86451,34957,0.0913094769956743
86452,34957,0.106984667802385
86453,34957,0.0309114927344782
86454,34957,0.00538103548574739
86455,34957,-0.202453987730061
86456,34957,-0.039009111617312
86457,34957,-0.000785237534354125
86458,34957,0.142494244661427
86465,34961,0.192
86467,34961,0.0982264665757163
86468,34961,0.0910746277423712
86469,34961,0.0900163666121113
86473,34961,0.179984484096199
86474,6992,-0.454148471615721
86475,34961,0.170786516853933
86476,34961,0.136012364760433
86477,34961,0.173642654896023
86478,34961,0.147011308562197
86479,34961,0.115352697095436
86480,34961,0.190652818991098
86481,34961,0.3417844461193
86483,34961,0.130974842767295
86484,34961,0.11723602484472
86485,34961,0.203560371517028
86486,34961,0.0309155766944114
86489,16332,1.20203045685279
86496,16338,0.460122699386503
86497,16328,-0.224264705882353
86512,16340,-0.611111111111111
86525,16349,-0.0382503313766333
86526,16365,-0.114285714285714
86531,16351,0.693333333333333
86533,16364,0.169952831931428
86534,16331,-0.36464542651593
86544,16347,0.305225653206651
86547,34964,-0.268491124260355
86548,34965,0.246040126715945
86550,34969,0.121739130434783
86551,34970,0.0671586715867159
86552,34971,0.145410378061721
86553,34972,0.112673227555734
86555,34973,0.0776621297037631
86556,34974,0.140429338103757
86557,34975,0.0872954014029617
86558,34976,0.130048465266559
86560,34977,-0.479695431472081
86563,34979,-0.27917282127031
86566,16380,-0.0721153846153847
86572,16384,0.0243204577968526
86573,16367,-2.14206471494607
86574,16369,-0.780487804878049
86578,16368,-0.381270903010033
86580,16382,-0.123893805309735
86581,16372,-0.28367274026438
86582,16374,-0.392497712717292
86583,16388,-0.112162162162162
86590,34987,0.00476190476190475
86593,34992,-0.121946295174642
86594,2572,-0.272804774083547
86595,34996,0.47020202020202
86685,7569,16.2674946985762
86709,16397,-0.496563573883162
86715,16398,-0.575757575757576
86717,16410,0.0413483146067416
86719,16402,0.00101368474404458
86720,16422,0.00210415570752231
86725,16425,-0.313635561827483
86728,16415,-0.756906077348066
86742,16419,-0.782918149466192
86744,35005,-0.810630630630631
86745,16396,-0.753987105531049
86754,35012,0.199664429530201
86759,35017,-0.549059139784946
86763,16449,-0.204545454545455
86776,16435,-0.337288791435573
86778,16455,0.109250398724083
86783,16454,0.124329914765497
86791,16444,0.68984962406015
86793,16427,-0.12968268555057
86799,35026,-0.282782880594098
86802,35029,-0.0858806404657933
86804,35031,-0.490552056317154
86809,35035,-0.208826695371367
86810,35037,-0.0926732673267327
86812,16473,-3.31343963553531
86814,16487,-0.189941812136326
86818,16470,-0.00108020523899539
86819,16488,-0.463768115942029
86820,16457,-0.011139674378749
86822,16466,-0.109756097560976
86827,16492,-0.275722932078009
86830,16496,-0.188708260105448
86839,16463,-0.270833333333333
86840,16458,-0.234666666666667
86866,8037,-0.37043795620438
86868,35048,-0.47743426755273
86869,31085,-0.245173745173745
86870,35052,0.13307392996109
86871,35053,0.0979182729375482
86872,35054,0.165302782324059
86876,35057,-0.00450704225352116
86881,16546,-0.0433179723502303
86887,16526,-0.204724409448819
86889,16506,-0.0932642487046632
86890,16550,-0.661016949152542
86896,7871,-0.015929203539823
86899,16517,-0.00535475234270423
86916,16512,-0.214876033057851
86921,16544,-0.0998291895995445
86924,16521,-0.384615384615385
86926,16525,0.0832867523756288
86929,16560,-0.369951534733441
86938,35152,-0.121841661987647
86942,35159,0.228346456692913
86946,35164,0.265892420537897
86949,35167,-0.41079241614001
86959,16574,-0.321428571428571
86964,16561,-0.210005211047421
86965,16609,-0.162428645563051
86977,16613,-0.664788732394366
86979,16614,-0.451933404940924
86988,16565,-0.502057613168724
86989,16606,-0.729200652528548
86990,16581,-0.288288288288288
86993,31507,-0.393924050632911
86996,16584,0.0503667481662592
87000,16612,0.90174672489083
87006,16587,-0.265848353014295
87013,16603,0.191344929995757
87014,16578,-0.187442289935365
87016,16622,0.387096774193548
87020,16624,-0.259109311740891
87033,35175,-0.262199845081332
87034,35177,-0.295848111829752
87039,7585,0.252473148671566
87043,5722,-0.383033419023136
87053,16636,-0.458181818181818
87054,16643,1.07383627608347
87055,7882,0.149717124327308
87056,16668,0.291995490417137
87061,16644,-0.153645833333333
87066,16650,0.349898580121704
87067,16649,-0.0308953341740227
87069,16640,-0.0932835820895522
87070,16646,-0.51625386996904
87074,16664,-0.0534883720930232
87075,16665,-0.0522061300101044
87077,16641,-0.10672268907563
87078,16666,-0.032192130812468
87084,16687,0.731622746185853
87086,16678,-0.21243115656963
87089,16662,-0.200636942675159
87092,16648,0.205141129032258
87099,35190,0.00166944908180297
87105,35196,0.676991150442478
87114,35205,0.148409893992933
87121,16631,-0.176282051282051
87128,30453,-0.547842401500938
87129,16647,-0.88
87131,16201,-0.147186147186147
87132,35218,0.190437601296596
87133,35219,0.105901374292644
87137,35222,-0.211997966446365
87139,35226,-0.231652839821315
87140,35227,0.0187165775401069
87146,35233,0.11042799716245
87160,16704,0.819383259911894
87162,16695,-0.16030534351145
87165,16701,1.41221374045802
87167,16702,-0.460517120894479
87168,16706,-0.679435483870968
87172,16862,-0.37940379403794
87173,16863,-0.418918918918919
87178,16807,0.120033812341505
87179,16758,-0.247219846022241
87182,16762,-0.335001787629603
87184,16753,-0.113187285223368
87198,16779,0.113927781871776
87199,16697,0.264285714285714
87204,31879,-0.50865998176846
87209,35272,-0.564102564102564
87212,35276,-0.387896253602306
87214,35278,-0.451843043995244
87227,17135,0.153589315525876
87236,17158,-0.0198019801980197
87242,17146,0.411683848797251
87251,17163,-0.216447897133673
87255,17161,0.0228050171037629
87261,17147,-0.191679049034175
87264,17131,-0.14668652271035
87267,36336,-0.0628318523581681
87268,36337,-0.188648897058824
87269,36338,-0.151984511132623
87270,36339,0.102897102897103
87277,36347,-0.0200445434298441
87279,36349,0.178571428571429
87280,36350,0.0950982606731419
87285,36352,-0.0754189944134078
87289,36355,0.00808625336927222
87293,36358,-0.034250421111735
87299,17300,-0.331123083298798
87302,17210,-0.597647058823529
87310,17211,-0.201492537313433
87318,17183,-0.0182309250506415
87321,17298,-0.577574967405476
87333,17215,0.482479784366577
87337,17303,4.23076923076923
87339,17293,-0.570456754130223
87340,17181,-0.0722495894909687
87342,17295,2.61489336064586
87343,17216,-0.145992366412214
87344,17206,0.835616438356164
87345,17178,-0.370816599732262
87356,17205,-0.350974930362117
87360,17201,-0.528678304239402
87361,17208,0.123152709359606
87364,17202,-0.596899224806202
87373,17395,-0.728828828828829
87377,17405,-0.165573770491803
87379,17317,0.0407142857142857
87381,17307,-0.281531100478469
87390,17342,-0.452777777777778
87394,17346,-0.184251968503937
87404,17399,-0.347563805104408
87414,17387,-0.452348993288591
87415,17343,0.107655502392345
87424,17410,-0.415384615384615
87426,7557,0.0424989375265618
87430,17314,-0.552473763118441
87432,36364,-0.165950334288443
87433,36365,0.0519196339765267
87437,36370,0.0982142857142856
87439,36373,-0.335820895522388
87444,36379,-0.0846007604562738
87445,36380,0.222420325384444
87446,36381,0.362886597938144
87447,36383,0.00328992460589438
87471,36564,0.0783333333333333
87476,17669,0.0535313901345293
87478,17522,0.623839009287926
87487,17502,-0.307692307692308
87488,17667,-0.164742109314858
87492,17517,0.106382978723404
87494,17478,-0.514583333333333
87496,17472,-0.160965794768612
87498,17492,-0.300943009430094
87499,17524,0.393564356435644
87501,17665,-0.43
87504,17476,-0.157667386609071
87505,17469,-0.122012578616352
87508,17664,-0.784363636363636
87510,17473,-0.193627450980392
87514,7754,2.175
87525,17670,-0.2558
87529,36608,0.492567296102852
87532,20454,-0.143434343434343
87533,20454,-0.396205357142857
87538,36613,-0.535714285714286
87540,36615,-0.529806259314456
87541,23511,-0.0432145564821835
87583,17936,0.886792452830189
87584,18007,-0.396285714285714
87589,17970,-0.477611940298508
87601,17978,-0.343373493975904
87602,17962,-0.335714285714286
87604,17932,-0.316062176165803
87608,18009,-0.450331125827815
87612,18314,-0.288343558282209
87614,18304,-0.253679653679654
87618,17931,0.0461538461538462
87632,17905,-0.43312101910828
87633,17986,0.514570552147239
87637,7235,0.0824345146379045
87652,17957,-0.0581162324649299
87657,36952,-0.10788643533123
87658,36953,-0.426356589147287
87659,36954,0.0574587143442065
87662,36956,-0.482778864970646
87666,36962,-0.398701298701299
87696,7670,-0.0959666203059806
87717,7232,-0.260115606936416
87725,7518,-0.153312788906009
87750,18698,-0.687224669603524
87752,18350,-0.5739417262232
87755,18454,-0.643137254901961
87759,18404,0.0106809078771696
87762,18448,0.63448275862069
87771,18433,-0.750554323725055
87777,18700,-0.35271467077397
87785,18456,-0.667633869691374
87789,18709,0.129255319148936
87797,18329,-0.368653421633554
87808,18408,-0.0960512273212378
87812,18455,-0.0652314316469322
87814,18398,-0.416161616161616
87816,18443,0.0954773869346734
87825,18348,-0.342857142857143
87827,18696,-0.0800589390962671
87832,37130,-0.30635838150289
87833,36950,0.172069825436409
87835,37132,-0.0354107648725212
87837,37134,1.01626016260163
87841,37137,-0.27367506516073
87842,37138,-0.323790934721319
87843,37139,0.0121951219512196
87844,37141,-0.0638601599412726
87856,7913,-0.330677290836653
87952,6944,-0.224871134020619
88031,7902,0.720634920634921
88148,37144,0.778409090909091
88152,37148,0.119933633562456
88159,37154,-0.442613301942319
88163,37157,-0.798828125
88166,37160,-0.507113821138211
88167,37161,1.26937269372694
88172,37166,-0.076271186440678
88173,37167,-0.14
88174,37168,0.127583108715184
88177,37171,0.387096774193548
88181,37175,-0.125741399762752
88182,37176,-0.217831813576494
88183,37177,-0.171452009844135
88193,37186,0.299835255354201
88195,37188,-0.597163120567376
88196,37189,-0.272523782876329
88197,5440,-0.0630372492836676
88203,37195,-0.233842538190364
88207,37389,0.00555555555555555
88208,37489,-0.227272727272727
88214,31600,-0.154095176432502
88215,37493,-0.0122333751568382
88216,37493,0.018887881535207
88217,37493,-0.0412798408488064
88218,37493,-0.0448102921936328
88219,37493,-0.0323170731707317
88220,37493,-0.000173010380622803
88221,37493,-0.0168650793650793
88222,37493,-0.0734924623115577
88223,37493,-0.0210375312936742
88224,37493,-0.113550021105952
88225,37493,-0.018885306310456
88228,37493,-0.162826420890937
88229,37493,-0.0206481215944938
88233,37497,-0.0349426063470628
88236,37500,-0.0812299219825608
88239,37504,-0.292040694195093
88240,37505,-0.114942528735632
88244,37508,-0.729216152019002
88246,37510,-0.543396226415094
88255,37520,0.423469387755102
88257,37522,-0.312203550390596
88258,5761,1.1680307893985
88260,37524,-0.345945945945946
88264,37528,-0.145907473309609
88266,37530,-0.523761031907671
88278,37657,-0.806837606837607
88280,37659,-0.0246153846153846
88281,37660,-0.237444196428572
88282,37661,0.467361111111111
88284,37664,-0.548629073978272
88287,37666,0.482142857142857
88290,31600,-0.255562619198983
88291,37493,0.0453813497291757
88292,37493,0.139171933445118
88294,37493,-0.000351926799225691
88295,37493,-0.0362066353582792
88296,37493,0.0839012570043918
88297,37493,-0.230756159728122
88298,37493,0.0145185939887927
88299,37493,0.0563010951719884
88301,37493,-0.177749360613811
88302,37493,-0.0177874863473241
88307,37672,-0.21900269541779
88309,37674,-0.290821256038647
88310,37675,-0.061787072243346
88311,37676,-0.212611991729842
88313,37678,-0.52910447761194
88317,37680,0.134828071586568
88319,37682,-0.339854593522802
88321,37697,0.0480549199084668
88330,37705,0.206289308176101
88331,37706,0.451286377056094
88332,37707,0.209719470226301
88335,37710,-0.788595271210014
88336,37711,1
88340,37715,-0.208894878706199
88341,37716,-0.304997128087306
88343,37718,-0.144469525959368
88351,37726,3.765625
88352,37727,0.721226802973978
88359,37730,-0.792328398384926
88360,37731,-0.252966558791802
88362,37733,0.223404255319149
88367,37736,-0.132352941176471
88368,37737,-0.137566137566138
88370,37739,0.127596439169139
88371,37740,0.465384615384615
88372,16512,-0.130434782608696
88373,7257,-0.0127245508982036
88379,37746,-0.394946186242396
88384,37750,-0.665056360708535
88391,37900,-0.172131147540984
88392,37901,-0.146531302876481
88396,31600,-0.265360983102919
88397,31600,-0.213419791372991
88398,37493,-0.0317740511915269
88399,37493,-0.0932449233319519
88401,37493,-0.0524243446956913
88402,37493,-0.0371742906774753
88403,37493,-0.00443037974683546
88404,37493,-0.0563835072031792
88405,37493,-0.147979797979798
88406,37493,-0.0494617795339964
88407,37493,0.00962581344902378
88409,37905,-0.671361502347418
88411,37907,-0.317073170731707
88417,37913,-0.632596685082873
88421,37917,0.056497175141243
88427,37923,-0.392361111111111
88434,37929,0.470881863560732
88436,37931,-0.0418978912319644
88439,37932,0.149538866930171
88442,37935,-0.630299251870324
88446,37938,-0.526266708113149
88451,37943,-0.47071129707113
88457,37948,-0.423892215568862
88458,37949,-0.577957916522939
88462,37952,-0.43452380952381
88466,37956,-0.126934984520124
88467,37957,-0.218139171227522
88468,37958,-0.654377880184332
88475,37964,-0.0771144278606965
88485,38389,-0.388235294117647
88487,3545,-0.331738437001595
88488,38391,-2.00596927292299
88490,38393,-0.333601501743095
88494,38397,-0.336393989983305
88495,38398,-0.426267281105991
88497,38399,-0.743190661478599
88499,38401,0.577064702788006
88504,38406,-0.249546827794562
88507,38409,-0.0159045725646123
88510,38411,0.0601374570446736
88511,38412,1.30541871921182
88516,38417,-0.342995169082126
88526,38425,-0.425373134328358
88532,38431,0.444844989185292
88534,38432,-0.416949152542373
88535,38433,0.358381502890173
88537,38435,-0.622895622895623
88542,38439,-0.317808219178082
88545,38442,0.295343988881167
88546,38443,-0.26
88550,38446,0.346676459787
88564,38459,0.574468085106383
88568,38463,0.0535307517084283
88572,38467,-0.755555555555556
88574,38469,-0.506302521008403
88581,38475,0.870192307692308
88590,39133,-0.0785617534786356
88593,39135,-0.020829686679503
88595,39138,0.182330827067669
88596,39139,0.816793893129771
88597,39140,-0.168466522678186
88600,39143,-0.0669119192768552
88604,39147,0.0183251180046331
88606,39147,-0.0411188982028613
88607,39147,0.00912694132873169
88608,39147,-0.0476948756373107
88609,39147,-0.148770144189992
88610,39147,-0.123648043023603
88612,39148,-0.322784810126582
88615,39150,-0.0997963340122199
88620,39154,-0.830188679245283
88626,39159,-0.671309192200557
88635,39167,-0.023972602739726
88645,37742,-0.267226890756303
88646,39175,-0.545081424599497
88648,39177,-0.278472679394338
88653,39181,0.309407665505226
88658,40157,0.226523133302794
88659,39129,-0.241258741258741
88660,40142,0.0760012291303903
88661,40143,0.118768328445748
88664,7864,0.131649831649832
88668,40148,0.0175718849840255
88673,40152,0.15
88678,39147,-0.0193940664639899
88683,40160,-0.348048624440179
88719,40193,-0.269662921348315
88725,40198,0.0994598029869718
88727,40201,-0.219409282700422
88729,40202,0.381578947368421
88739,40210,-0.167340748230536
88740,40211,-0.446002805049088
88742,40213,-0.458957150232318
88746,40216,-0.294117647058824
88750,40220,-0.400456360524815
88779,7343,-0.58695652173913
88784,40976,2.78571428571429
88786,40978,-0.562285714285714
88788,40979,-0.03125
88790,40981,-0.294117647058823
88791,40982,-0.658181818181818
88792,40983,-0.364
88795,7694,-0.579831932773109
88797,40986,-0.960902255639098
88799,40989,-0.94468085106383
88806,40995,-0.530569948186528
88807,40996,-0.679631525076766
88810,40998,0.0246753246753246
88811,40999,-0.00374765771392879
88814,41002,-0.377808988764045
88817,41004,-0.0181573638197713
88818,41005,-0.201009782265699
88820,41007,-0.205469327420547
88822,41009,0.00391756089252252
88827,41012,-0.128817785165178
88836,41058,3.22867513611615
88837,41059,0.275552707465556
88839,41060,-0.0514705882352941
88841,41062,-0.428802588996764
88845,41072,0.359213917525773
88850,41078,-0.222493887530562
88853,41080,-0.258740227172149
88854,37493,-0.0768005098789038
88857,27610,0.0126291618828932
88860,41154,0.194011071967791
88863,41157,0.313915857605178
88865,41159,5.16666666666667
88867,7936,0.339830084957521
88868,41160,0.541564190850959
88869,41161,-0.263934426229508
88871,41163,-0.00784447476125513
88872,41167,-0.189597582312709
88873,41168,0.0126095319512717
88876,41170,0.0811023622047245
88877,41171,0.0526315789473685
88878,41172,0.0995722300140253
88879,41173,0.0220588235294118
88880,41174,0.0950191570881225
88881,41175,0.0948148148148148
88882,41178,-0.382965431070387
88885,41243,-0.610008628127696
88888,41247,-0.284450311322301
88892,41256,-0.0238095238095239
88893,37493,0.106692120055149
88894,37493,0.0479032980152215
88895,41257,-0.272727272727273
88896,41258,-0.190707590472308
88897,41259,0.173478795328826
88901,41263,0.215243472124206
88903,41243,-0.610936310141918
88905,41265,0.271676300578035
88906,41266,-0.565011820330969
88908,41269,-0.177639751552795
88912,7720,-0.0220588235294118
88916,36757,0.0265830992003457
88924,41367,-0.291791044776119
88926,41370,-0.266299816574954
88927,37493,-0.0305156657963447
88929,41372,0.146076146076146
88930,41373,0.088646967340591
88931,41374,0.0994602929838087
88932,41375,0.12020618556701
88933,41376,0.0816640986132511
88934,41377,0.117335352006056
88935,41380,-0.235914648765284
88940,41384,-0.0114324142568931
88944,41388,-0.191186001296176
88945,41271,-0.795417348608838
88949,41391,0.0721616420782553
88951,41393,-0.296106557377049
88953,41444,-0.171214788732394
88957,41450,-0.211626038039111
88958,41451,-0.25649821876237
88960,41456,-0.181095534036711
88961,39147,0.0367866054898173
88963,8686,-0.0739045127534336
88965,41460,0.0069999999999999
88970,41464,-0.520037278657968
88976,41555,0.229424307036247
88984,41564,-0.4296875
88987,41577,0.01931330472103
88988,14442,-0.64763335837716
88989,41578,0.170891738741425
88991,41580,-0.486825790452573
88992,41582,-0.325581395348837
88993,41583,0.0318643436131557
88994,41584,-0.32183908045977
89002,41671,0.431880860452289
89003,41673,-0.0547458229648062
89004,41678,-0.406477272727273
89006,41680,0.179665298389643
89008,41682,-0.361216730038023
89009,41683,0.104354971240756
89011,41684,0.123222748815166
89012,41685,0.11231527093596
89013,41686,0.199257425742574
89014,41688,-0.055924978687127
89016,41691,0.0644222776392353
89017,41694,0.103526734926052
89018,41695,-0.952337278106509
89022,41698,-0.0684571428571429
89025,41700,2.26582278481013
89029,41702,-0.274611398963731
89030,41703,-0.92241935483871
89031,41562,0.024
89036,41813,-0.34559333795975
89038,41815,-0.163508771929825
89040,41817,-0.49020979020979
89043,41819,-0.386123680241327
89044,41820,0.434156378600823
89046,41822,-0.00542495479204339
89048,11188,-0.711670480549199
89049,41851,0.163449367088607
89050,41852,0.109785202863962
89051,41853,0.157894736842105
89052,41854,0.163083765752409
89053,41855,0.126470588235294
89056,41859,-0.844955752212389
89057,37493,-0.0482456140350878
89058,37493,-0.0384279475982533
89059,37493,-0.0429793854531311
89060,37493,-0.0850380388841928
89061,37493,-0.117857142857143
89062,37493,-0.200292397660819
89063,41860,-0.641379310344828
89068,41867,-0.0373482726423903
89070,41870,-0.0281971984718937
89071,41871,0.0954928997736158
89099,13180,-0.254335260115607
89100,41974,-0.169902912621359
89102,37720,-0.16280701754386
89103,41975,-0.34167385677308
89105,41977,-0.156408236750309
89108,41978,0.0809698078682525
89109,41979,0.183406113537118
89110,41980,0.134615384615385
89125,41990,0.0299847792998478
89129,37493,-0.156218057921635
89134,42001,-0.379852744310576
89138,42007,-0.125248508946322
89139,42008,-0.834809395456296
89141,42114,-0.0229282672780872
89142,42115,0.134905660377358
89143,42116,0.0992063492063493
89148,42119,-0.839147286821705
89150,42120,-0.586176727909011
89152,42122,-1.86878182530356
89154,42125,-0.425916870415648
89155,2801,-2.09348896747738
89156,42127,-0.148717948717949
89158,42128,0.0729418886198548
89159,42129,0.157539384846212
89160,42130,0.0953153988868275
89161,42131,0.0926672038678485
89162,42132,0.107080498524896
89163,42133,0.135294117647059
89167,42265,-0.380580357142857
89168,42266,0.0404494382022471
89169,40199,-0.695304695304695
89170,42267,0.181694915254237
89175,42270,-0.417910447761194
89179,42273,0.143226919758412
89182,42275,0.0433962264150943
89183,42276,0.048964218455744
89184,42277,0.0814030443414957
89187,31600,-0.178345293372731
89188,37493,-0.0935114503816794
89189,37493,-0.191605366546853
89190,37493,-0.216599190283401
89191,42282,-1.97918424753868
89192,42283,-0.692452830188679
89194,42284,-0.104210526315789
89195,42285,-0.266984505363528
89198,42290,-0.629194630872483
89199,42291,-0.281730221969266
89202,33945,-1.67349551856594
89203,42385,0.549592816871998
89204,42386,0.31493434231026
89207,42390,-0.366863905325444
89208,42391,0.465306122448979
89210,42393,-0.439606741573034
89211,42396,-0.030984507746127
89213,42398,-0.1677201854193
89215,42400,-0.296825396825397
89216,42401,-0.107142857142857
89217,42402,0.0630534351145037
89218,42403,-0.733369983507422
89221,42407,0.0764331210191082
89230,42415,-0.373745592622728
89231,37493,-0.0485334242837654
89232,37493,-0.0548937540244687
89233,37493,0.0750957854406129
89234,37493,-0.236774744027304
89235,37493,-0.0300952380952382
89236,42416,-0.430181818181818
89238,42417,-0.623501199040767
89240,42419,-0.000956937799043042
89241,42420,0.0909747292418772
89242,42421,0.0861581920903955
89244,42430,0.450685654008439
89246,42511,-0.544495993251792
89250,42515,0.0200698080279231
89252,42517,-0.581589958158996
89254,42518,-0.413934426229508
